fecha	producto_id	cantidad	precio_unitario
2026-06-11	4	1	1.05
2026-06-11	166	2	2.45
2026-06-11	194	0.822	2.75
2026-06-11	213	1	2.85
2026-06-11	43	2.034	1.79
2026-06-11	226	1	1.35
2026-06-11	148	0.204	5.99
2026-06-11	130	4	1.89
2026-06-11	106	5.688	1.99
2026-06-11	122	0.06	2.99
2026-06-11	248	0.008	10.95
2026-06-11	55	1	2.99
2026-06-11	66	3	1.59
2026-06-11	78	3	1.09
2026-06-11	158	1	2.29
2026-06-11	88	1.717	2.19
2026-06-11	121	5.101	1.29
2026-06-11	78	2	1.09
2026-06-11	18	3.156	1.35
2026-06-11	49	1	3
2026-06-11	124	8.858	1.55
2026-06-11	9	3	0.85
2026-06-11	187	0.624	5.45
2026-06-11	187	0.582	5.45
2026-06-11	114	2.74	4.5
2026-06-11	52	2.04	0.99
2026-06-11	189	2	3.15
2026-06-11	185	2	1.99
2026-06-11	194	2.978	2.75
2026-06-11	145	0.166	22.95
2026-06-11	101	2.67	3
2026-06-11	187	1.055	5.45
2026-06-11	56	1	3.49
2026-06-11	28	1	2.85
2026-06-11	76	10	0.79
2026-06-11	30	1	1.89
2026-06-11	91	0.841	0.69
2026-06-11	44	3.36	1.75
2026-06-11	209	1	1.19
2026-06-11	61	1	1.89
2026-06-11	93	4	3
2026-06-11	114	1.66	4.5
2026-06-11	149	0.363	4.99
2026-06-11	201	0.713	1.95
2026-06-11	91	11.145	0.69
2026-06-11	219	2	0.99
2026-06-11	24	1.21	1.19
2026-06-11	27	1	2.59
2026-06-11	178	0.593	3.29
2026-06-11	77	1	2.35
2026-06-11	121	5.031	1.29
2026-06-11	93	2	3
2026-06-11	84	5	1.59
2026-06-11	8	1	2.25
2026-06-11	41	3.119	1.85
2026-06-11	18	6.437	1.35
2026-06-11	121	3.628	1.29
2026-06-11	75	3	1.59
2026-06-11	72	4	0.95
2026-06-11	121	7.667	1.29
2026-06-11	92	2.112	0.89
2026-06-11	91	4.377	0.69
2026-06-11	30	3	1.89
2026-06-11	44	2.703	1.75
2026-06-11	216	1	2.79
2026-06-11	52	6.697	0.99
2026-06-11	141	0.151	11.89
2026-06-11	103	1.279	2.19
2026-06-11	43	7.844	1.79
2026-06-11	83	2.59	2.39
2026-06-11	167	2	1.59
2026-06-11	61	1	1.89
2026-06-11	79	1	1.55
2026-06-11	82	3	0.99
2026-06-11	187	0.4	5.45
2026-06-11	108	0.2	2.35
2026-06-11	211	1	1.15
2026-06-11	94	1.158	2.85
2026-06-11	38	4.878	1.89
2026-06-11	139	0.261	14.95
2026-06-11	89	7.405	0.79
2026-06-11	136	0.247	12.95
2026-06-11	85	1	1.49
2026-06-11	16	1.352	1.25
2026-06-11	117	0.532	2.5
2026-06-11	162	1	1.19
2026-06-11	4	4	1.05
2026-06-11	190	3	3.15
2026-06-11	197	2.053	2.25
2026-06-11	33	5.245	1.59
2026-06-11	91	4.551	0.69
2026-06-11	140	0.092	12.95
2026-06-11	92	4.36	0.89
2026-06-11	56	1	3.49
2026-06-11	185	1	1.99
2026-06-11	166	3	2.45
2026-06-11	35	1	1.35
2026-06-11	42	4.468	1.39
2026-06-11	127	4	2.49
2026-06-11	48	1	1.99
2026-06-11	198	3.765	1.19
2026-06-11	11	1.848	3.95
2026-06-11	58	1.382	2.49
2026-06-11	146	0.317	14.39
2026-06-11	197	3.644	2.25
2026-06-11	218	5	1.39
2026-06-11	78	2	1.09
2026-06-11	193	2	2.5
2026-06-11	49	1	3
2026-06-11	73	2	1.49
2026-06-11	81	4	1.25
2026-06-11	69	1	1.25
2026-06-11	105	1.714	1.75
2026-06-11	109	0.494	2.59
2026-06-11	31	0.452	5.69
2026-06-11	98	1.057	2.3
2026-06-11	17	1	1.69
2026-06-11	138	1.758	4.59
2026-06-11	70	1	1.49
2026-06-11	52	2.838	0.99
2026-06-11	93	4	3
2026-06-11	190	1	3.15
2026-06-11	135	0.341	12.95
2026-06-11	79	3	1.55
2026-06-11	113	0.022	4.25
2026-06-11	195	1	2.25
2026-06-11	48	1	1.99
2026-06-11	23	3	1.25
2026-06-11	57	2	1.35
2026-06-11	41	2.346	1.85
2026-06-11	89	6.975	0.79
2026-06-11	81	1	1.25
2026-06-11	68	1	1.99
2026-06-11	232	1	1.49
2026-06-11	208	3	0.95
2026-06-11	198	3.403	1.19
2026-06-11	112	2	2.59
2026-06-11	95	4.782	2.39
2026-06-11	21	1	0.99
2026-06-11	134	0.547	14.75
2026-06-11	55	2	2.99
2026-06-11	114	2.28	4.5
2026-06-11	227	1	1.69
2026-06-11	89	12.911	0.79
2026-06-11	250	0.276	2.39
2026-06-11	93	2	3
2026-06-11	193	2	2.5
2026-06-11	54	2	2.59
2026-06-11	71	1	1.99
2026-06-11	144	0.347	5.39
2026-06-11	107	2.618	1.99
2026-06-11	140	0.351	12.95
2026-06-11	28	3	2.85
2026-06-11	142	0.348	6.95
2026-06-11	74	1	2.35
2026-06-12	149	0.441	4.99
2026-06-12	214	1	2.79
2026-06-12	93	1	3
2026-06-12	140	0.267	12.95
2026-06-12	193	2	2.5
2026-06-12	61	1	1.89
2026-06-12	18	1.763	1.35
2026-06-12	35	1	1.35
2026-06-12	31	0.547	5.69
2026-06-12	74	1	2.35
2026-06-12	190	1	3.15
2026-06-12	12	1.716	2.25
2026-06-12	165	0.836	5
2026-06-12	93	3	3
2026-06-12	72	4	0.95
2026-06-12	224	1	0.99
2026-06-12	55	1	2.99
2026-06-12	148	0.245	5.99
2026-06-12	59	0.11	4
2026-06-12	118	0.198	4
2026-06-12	178	0.717	3.29
2026-06-12	28	1	2.85
2026-06-12	95	1.485	2.39
2026-06-12	185	1	1.99
2026-06-12	4	4	1.05
2026-06-12	44	0.354	1.75
2026-06-12	114	0.216	4.5
2026-06-12	114	3.24	4.5
2026-06-12	130	1	1.89
2026-06-12	137	0.477	18.75
2026-06-12	194	1.185	2.75
2026-06-12	106	2.94	1.99
2026-06-12	81	5	1.25
2026-06-12	48	1	1.99
2026-06-12	65	2	1.45
2026-06-12	124	7.084	1.55
2026-06-12	194	1.015	2.75
2026-06-12	33	6.346	1.59
2026-06-12	26	0.336	1.19
2026-06-12	134	0.196	14.75
2026-06-12	146	0.999	14.39
2026-06-12	55	1	2.99
2026-06-12	199	3.402	2.19
2026-06-12	154	1	1.99
2026-06-12	198	7.42	1.19
2026-06-12	194	4.887	2.75
2026-06-12	18	0.689	1.35
2026-06-12	162	1	1.19
2026-06-12	54	1	2.59
2026-06-12	127	1	2.49
2026-06-12	216	1	2.79
2026-06-12	96	1.292	2.5
2026-06-12	93	3	3
2026-06-12	197	3.813	2.25
2026-06-12	97	0.291	1.75
2026-06-12	125	4	2.35
2026-06-12	114	2.989	4.5
2026-06-12	158	1	2.29
2026-06-12	95	1.155	2.39
2026-06-12	89	8.241	0.79
2026-06-12	167	2	1.59
2026-06-12	9	3	0.85
2026-06-12	11	2.833	3.95
2026-06-12	23	3	1.25
2026-06-12	211	3	1.15
2026-06-12	49	1	3
2026-06-12	155	2	0.85
2026-06-12	121	3.977	1.29
2026-06-12	52	8.081	0.99
2026-06-12	165	2.122	5
2026-06-12	39	0.531	3.99
2026-06-12	38	4.709	1.89
2026-06-12	44	3.703	1.75
2026-06-12	187	2.561	5.45
2026-06-12	89	11.823	0.79
2026-06-12	187	0.661	5.45
2026-06-12	18	9.17	1.35
2026-06-12	190	1	3.15
2026-06-12	190	3	3.15
2026-06-12	93	1	3
2026-06-12	146	0.104	14.39
2026-06-12	82	6	0.99
2026-06-12	209	1	1.19
2026-06-12	112	0.861	2.59
2026-06-12	93	4	3
2026-06-12	17	1	1.69
2026-06-12	68	1	1.99
2026-06-12	121	8.233	1.29
2026-06-12	38	1.201	1.89
2026-06-12	69	5	1.25
2026-06-12	140	0.168	12.95
2026-06-12	121	5.519	1.29
2026-06-12	92	7.82	0.89
2026-06-12	250	0.335	2.39
2026-06-12	124	6.665	1.55
2026-06-12	40	1	1.99
2026-06-12	121	9	1.29
2026-06-12	81	1	1.25
2026-06-12	190	4	3.15
2026-06-12	93	3	3
2026-06-12	87	4	1.39
2026-06-12	52	2.909	0.99
2026-06-12	145	0.201	22.95
2026-06-12	194	1.971	2.75
2026-06-12	114	0.982	4.5
2026-06-12	127	4	2.49
2026-06-12	76	17	0.79
2026-06-12	75	3	1.59
2026-06-12	122	0.07	2.99
2026-06-12	83	1.623	2.39
2026-06-12	73	3	1.49
2026-06-12	214	1	2.79
2026-06-12	57	2	1.35
2026-06-12	30	4	1.89
2026-06-12	47	0.347	3
2026-06-12	54	2	2.59
2026-06-12	208	3	0.95
2026-06-12	101	1.55	3
2026-06-12	167	2	1.59
2026-06-12	28	1	2.85
2026-06-12	135	0.242	12.95
2026-06-12	50	1	3
2026-06-12	138	0.303	4.59
2026-06-12	113	0.027	4.25
2026-06-12	128	1	2.25
2026-06-12	196	1	3.15
2026-06-12	56	2	3.49
2026-06-12	84	6	1.59
2026-06-12	111	3.166	1.75
2026-06-12	42	7.511	1.39
2026-06-12	21	1	0.99
2026-06-12	197	3.084	2.25
2026-06-12	66	2	1.59
2026-06-12	201	0.862	1.95
2026-06-12	109	0.595	2.59
2026-06-12	195	1	2.25
2026-06-12	93	1	3
2026-06-12	58	1.671	2.49
2026-06-12	112	1.56	2.59
2026-06-12	207	1	1.29
2026-06-12	89	13	0.79
2026-06-12	70	3	1.49
2026-06-12	227	1	1.69
2026-06-12	144	0.419	5.39
2026-06-12	93	1	3
2026-06-12	198	1.261	1.19
2026-06-12	99	1.555	2.99
2026-06-12	66	1	1.59
2026-06-12	38	1.312	1.89
2026-06-12	69	2	1.25
2026-06-12	219	2	0.99
2026-06-12	100	0.494	2.69
2026-06-12	135	0.233	12.95
2026-06-12	88	2.078	2.19
2026-06-12	77	1	2.35
2026-06-12	71	1	1.99
2026-06-12	106	3.608	1.99
2026-06-12	226	1	1.35
2026-06-12	41	6.622	1.85
2026-06-12	107	3.231	1.99
2026-06-12	248	0.01	10.95
2026-06-12	75	1	1.59
2026-06-12	78	9	1.09
2026-06-12	85	1	1.49
2026-06-12	98	1.278	2.3
2026-06-12	189	1	3.15
2026-06-12	44	5.497	1.75
2026-06-12	101	4.663	3
2026-06-12	4	2	1.05
2026-06-12	53	1	2.59
2026-06-12	213	2	2.85
2026-06-12	102	0.303	1.75
2026-06-12	27	1	2.59
2026-06-12	105	2.074	1.75
2026-06-12	193	3	2.5
2026-06-12	24	1.462	1.19
2026-06-12	43	6.564	1.79
2026-06-12	39	2.581	3.99
2026-06-12	138	1.826	4.59
2026-06-12	218	6	1.39
2026-06-12	108	0.243	2.35
2026-06-12	44	3.32	1.75
2026-06-12	94	2.358	2.85
2026-06-12	12	1.671	2.25
2026-06-12	46	0.39	3
2026-06-12	95	3.151	2.39
2026-06-12	140	0.101	12.95
2026-06-12	28	1	2.85
2026-06-12	195	1	2.25
2026-06-12	166	1	2.45
2026-06-12	93	1	3
2026-06-12	43	3.458	1.79
2026-06-12	28	4	2.85
2026-06-12	103	1.548	2.19
2026-06-12	141	0.183	11.89
2026-06-12	53	1	2.59
2026-06-12	114	0.66	4.5
2026-06-12	12	0.338	2.25
2026-06-12	153	1	1.99
2026-06-12	8	1	2.25
2026-06-12	83	1.515	2.39
2026-06-12	85	1	1.49
2026-06-12	40	2	1.99
2026-06-12	106	0.347	1.99
2026-06-12	56	2	3.49
2026-06-12	136	0.299	12.95
2026-06-12	16	1.64	1.25
2026-06-12	130	2	1.89
2026-06-12	91	16.13	0.69
2026-06-12	213	1	2.85
2026-06-12	117	0.644	2.5
2026-06-12	142	0.42	6.95
2026-06-12	91	9.188	0.69
2026-06-12	43	1.933	1.79
2026-06-12	52	13.04	0.99
2026-06-12	139	0.316	14.95
2026-06-12	79	5	1.55
2026-06-12	215	1	2.79
2026-06-12	121	8.388	1.29
2026-06-12	134	0.466	14.75
2026-06-12	152	1	1.75
2026-06-12	94	3.432	2.85
2026-06-12	130	2	1.89
2026-06-13	100	0.58	2.69
2026-06-13	178	0.842	3.29
2026-06-13	12	3.271	2.25
2026-06-13	148	0.289	5.99
2026-06-13	107	2.342	1.99
2026-06-13	95	5.331	2.39
2026-06-13	166	3	2.45
2026-06-13	121	9.922	1.29
2026-06-13	114	0.729	4.5
2026-06-13	113	0.031	4.25
2026-06-13	41	1.346	1.85
2026-06-13	54	1	2.59
2026-06-13	69	4	1.25
2026-06-13	70	2	1.49
2026-06-13	93	3	3
2026-06-13	158	1	2.29
2026-06-13	146	0.525	14.39
2026-06-13	72	5	0.95
2026-06-13	39	0.99	3.99
2026-06-13	97	0.343	1.75
2026-06-13	199	1.306	2.19
2026-06-13	41	6.422	1.85
2026-06-13	111	3.72	1.75
2026-06-13	40	2	1.99
2026-06-13	108	0.285	2.35
2026-06-13	198	4.412	1.19
2026-06-13	91	6.275	0.69
2026-06-13	146	0.392	14.39
2026-06-13	214	1	2.79
2026-06-13	248	0.012	10.95
2026-06-13	94	3.116	2.85
2026-06-13	27	1	2.59
2026-06-13	127	1	2.49
2026-06-13	218	2	1.39
2026-06-13	18	5.519	1.35
2026-06-13	219	2	0.99
2026-06-13	158	1	2.29
2026-06-13	121	4.674	1.29
2026-06-13	84	2	1.59
2026-06-13	52	14.586	0.99
2026-06-13	39	0.481	3.99
2026-06-13	211	3	1.15
2026-06-13	92	3.753	0.89
2026-06-13	68	1	1.99
2026-06-13	227	1	1.69
2026-06-13	165	0.538	5
2026-06-13	57	2	1.35
2026-06-13	56	2	3.49
2026-06-13	69	1	1.25
2026-06-13	89	5.456	0.79
2026-06-13	93	1	3
2026-06-13	209	2	1.19
2026-06-13	87	1	1.39
2026-06-13	93	3	3
2026-06-13	114	0.62	4.5
2026-06-13	138	2.499	4.59
2026-06-13	85	1	1.49
2026-06-13	155	2	0.85
2026-06-13	189	1	3.15
2026-06-13	17	1	1.69
2026-06-13	11	1.504	3.95
2026-06-13	52	3.273	0.99
2026-06-13	89	3.684	0.79
2026-06-13	33	4.648	1.59
2026-06-13	78	6	1.09
2026-06-13	187	1.185	5.45
2026-06-13	106	5.181	1.99
2026-06-13	58	0.635	2.49
2026-06-13	190	1	3.15
2026-06-13	185	1	1.99
2026-06-13	193	2	2.5
2026-06-13	128	1	2.25
2026-06-13	55	2	2.99
2026-06-13	39	2.183	3.99
2026-06-13	94	0.821	2.85
2026-06-13	53	1	2.59
2026-06-13	89	1	0.79
2026-06-13	56	1	3.49
2026-06-13	4	4	1.05
2026-06-13	91	11.29	0.69
2026-06-13	195	1	2.25
2026-06-13	125	4	2.35
2026-06-13	106	0.588	1.99
2026-06-13	59	0.13	4
2026-06-13	142	0.144	6.95
2026-06-13	194	0.818	2.75
2026-06-13	196	1	3.15
2026-06-13	207	2	1.29
2026-06-13	73	3	1.49
2026-06-13	44	3.011	1.75
2026-06-13	124	4.813	1.55
2026-06-13	189	1	3.15
2026-06-13	125	1	2.35
2026-06-13	30	1	1.89
2026-06-13	195	3	2.25
2026-06-13	101	2.873	3
2026-06-13	193	4	2.5
2026-06-13	141	0.209	11.89
2026-06-13	187	1.422	5.45
2026-06-13	79	6	1.55
2026-06-13	81	6	1.25
2026-06-13	137	0.561	18.75
2026-06-13	52	2.848	0.99
2026-06-13	149	0.517	4.99
2026-06-13	93	3	3
2026-06-13	189	3	3.15
2026-06-13	65	1	1.45
2026-06-13	209	1	1.19
2026-06-13	196	1	3.15
2026-06-13	190	4	3.15
2026-06-13	94	2.856	2.85
2026-06-13	83	1.397	2.39
2026-06-13	77	1	2.35
2026-06-13	190	1	3.15
2026-06-13	139	0.371	14.95
2026-06-13	145	0.236	22.95
2026-06-13	46	0.457	3
2026-06-13	11	0.906	3.95
2026-06-13	140	0.63	12.95
2026-06-13	40	1	1.99
2026-06-13	69	3	1.25
2026-06-13	165	0.136	5
2026-06-13	121	11.326	1.29
2026-06-13	144	0.494	5.39
2026-06-13	33	2.805	1.59
2026-06-13	21	1	0.99
2026-06-13	190	2	3.15
2026-06-13	190	2	3.15
2026-06-13	152	1	1.75
2026-06-13	201	1.01	1.95
2026-06-13	117	0.756	2.5
2026-06-13	91	4.507	0.69
2026-06-13	226	1	1.35
2026-06-13	12	1.098	2.25
2026-06-13	187	0.721	5.45
2026-06-13	147	0.115	3.99
2026-06-13	47	0.407	3
2026-06-13	208	4	0.95
2026-06-13	68	1	1.99
2026-06-13	66	2	1.59
2026-06-13	218	5	1.39
2026-06-13	93	3	3
2026-06-13	56	1	3.49
2026-06-13	103	1.817	2.19
2026-06-13	58	1.329	2.49
2026-06-13	16	1.92	1.25
2026-06-13	93	2	3
2026-06-13	78	4	1.09
2026-06-13	88	2.438	2.19
2026-06-13	165	2.798	5
2026-06-13	11	1.033	3.95
2026-06-13	84	6	1.59
2026-06-13	167	5	1.59
2026-06-13	48	1	1.99
2026-06-13	114	1.576	4.5
2026-06-13	197	5.404	2.25
2026-06-13	27	1	2.59
2026-06-13	101	0.41	3
2026-06-13	195	4	2.25
2026-06-13	95	1.469	2.39
2026-06-13	213	1	2.85
2026-06-13	49	1	3
2026-06-13	153	1	1.99
2026-06-13	82	3	0.99
2026-06-13	52	4.505	0.99
2026-06-13	69	1	1.25
2026-06-13	87	3	1.39
2026-06-13	185	2	1.99
2026-06-13	105	2.434	1.75
2026-06-13	8	1	2.25
2026-06-13	101	1.267	3
2026-06-13	136	0.351	12.95
2026-06-13	154	1	1.99
2026-06-13	43	2.207	1.79
2026-06-13	91	7.652	0.69
2026-06-13	92	5.438	0.89
2026-06-13	121	9.527	1.29
2026-06-13	4	3	1.05
2026-06-13	55	1	2.99
2026-06-13	118	0.233	4
2026-06-13	109	0.699	2.59
2026-06-13	187	0.453	5.45
2026-06-13	197	2.693	2.25
2026-06-13	74	1	2.35
2026-06-13	194	0.385	2.75
2026-06-13	55	1	2.99
2026-06-13	71	1	1.99
2026-06-13	28	3	2.85
2026-06-13	71	1	1.99
2026-06-13	76	3	0.79
2026-06-13	198	5.782	1.19
2026-06-13	83	2.285	2.39
2026-06-13	89	10.848	0.79
2026-06-13	44	7.634	1.75
2026-06-13	216	1	2.79
2026-06-13	66	2	1.59
2026-06-13	93	4	3
2026-06-13	146	0.343	14.39
2026-06-13	127	1	2.49
2026-06-13	24	1.714	1.19
2026-06-13	98	1.5	2.3
2026-06-13	134	0.282	14.75
2026-06-13	89	8.038	0.79
2026-06-13	70	2	1.49
2026-06-13	121	3.481	1.29
2026-06-13	43	4.855	1.79
2026-06-13	77	1	2.35
2026-06-13	106	2.322	1.99
2026-06-13	28	3	2.85
2026-06-13	114	2.407	4.5
2026-06-13	224	1	0.99
2026-06-13	194	4.262	2.75
2026-06-13	124	8.297	1.55
2026-06-13	135	0.558	12.95
2026-06-13	226	2	1.35
2026-06-13	3	1	1.45
2026-06-13	121	2.279	1.29
2026-06-13	23	4	1.25
2026-06-13	227	1	1.69
2026-06-13	99	1.826	2.99
2026-06-13	76	16	0.79
2026-06-13	61	1	1.89
2026-06-13	93	2	3
2026-06-13	42	8.82	1.39
2026-06-13	44	4.469	1.75
2026-06-13	89	9.772	0.79
2026-06-13	124	3.032	1.55
2026-06-13	96	1.512	2.5
2026-06-13	75	1	1.59
2026-06-13	38	1.026	1.89
2026-06-13	43	6.972	1.79
2026-06-13	31	0.641	5.69
2026-06-13	215	1	2.79
2026-06-13	211	1	1.15
2026-06-13	50	1	3
2026-06-13	101	2.74	3
2026-06-13	18	6.533	1.35
2026-06-13	9	4	0.85
2026-06-13	216	1	2.79
2026-06-13	50	1	3
2026-06-13	107	1.457	1.99
2026-06-13	199	2.817	2.19
2026-06-13	112	2.842	2.59
2026-06-13	102	0.354	1.75
2026-06-13	75	4	1.59
2026-06-13	26	0.395	1.19
2026-06-13	55	1	2.99
2026-06-13	38	7.46	1.89
2026-06-13	35	2	1.35
2026-06-13	130	3	1.89
2026-06-13	190	1	3.15
2026-06-13	114	1.858	4.5
2026-06-13	27	1	2.59
2026-06-13	250	0.393	2.39
2026-06-13	52	2.99	0.99
2026-06-13	162	1	1.19
2026-06-13	166	4	2.45
2026-06-13	54	1	2.59
2026-06-13	122	0.084	2.99
2026-06-13	114	2.304	4.5
2026-06-13	194	5.167	2.75
2026-06-13	18	1.585	1.35
2026-06-13	134	0.496	14.75
2026-06-13	56	1	3.49
2026-06-13	142	0.35	6.95
2026-06-15	93	1	3
2026-06-15	70	2	1.49
2026-06-15	40	2	1.99
2026-06-15	155	1	0.85
2026-06-15	77	1	2.35
2026-06-15	49	1	3
2026-06-15	89	17.81	0.79
2026-06-15	27	1	2.59
2026-06-15	158	1	2.29
2026-06-15	165	1.554	5
2026-06-15	33	4.415	1.59
2026-06-15	88	1.447	2.19
2026-06-15	178	0.498	3.29
2026-06-15	43	3.715	1.79
2026-06-15	96	0.896	2.5
2026-06-15	23	2	1.25
2026-06-15	195	1	2.25
2026-06-15	134	0.277	14.75
2026-06-15	227	1	1.69
2026-06-15	118	0.138	4
2026-06-15	55	1	2.99
2026-06-15	82	4	0.99
2026-06-15	52	1.485	0.99
2026-06-15	100	0.342	2.69
2026-06-15	149	0.307	4.99
2026-06-15	105	1.44	1.75
2026-06-15	93	4	3
2026-06-15	93	2	3
2026-06-15	72	3	0.95
2026-06-15	138	0.915	4.59
2026-06-15	42	1	1.39
2026-06-15	113	0.019	4.25
2026-06-15	175	1	1.59
2026-06-15	31	0.38	5.69
2026-06-15	24	1.017	1.19
2026-06-15	196	1	3.15
2026-06-15	213	1	2.85
2026-06-15	52	9.303	0.99
2026-06-15	54	2	2.59
2026-06-15	114	2.591	4.5
2026-06-15	11	2.041	3.95
2026-06-15	28	2	2.85
2026-06-15	226	1	1.35
2026-06-15	219	2	0.99
2026-06-15	56	2	3.49
2026-06-15	190	1	3.15
2026-06-15	84	5	1.59
2026-06-15	99	0.96	2.99
2026-06-15	53	1	2.59
2026-06-15	18	8.037	1.35
2026-06-15	94	2.263	2.85
2026-06-15	199	2.443	2.19
2026-06-15	127	3	2.49
2026-06-15	140	0.334	12.95
2026-06-15	76	5	0.79
2026-06-15	3	1	1.45
2026-06-15	76	7	0.79
2026-06-15	138	0.566	4.59
2026-06-15	47	0.24	3
2026-06-15	190	4	3.15
2026-06-15	114	1.696	4.5
2026-06-15	189	1	3.15
2026-06-15	65	2	1.45
2026-06-15	139	0.219	14.95
2026-06-15	194	5.356	2.75
2026-06-15	107	2.251	1.99
2026-06-15	208	2	0.95
2026-06-15	28	1	2.85
2026-06-15	93	2	3
2026-06-15	158	1	2.29
2026-06-15	30	1	1.89
2026-06-15	167	3	1.59
2026-06-15	215	1	2.79
2026-06-15	145	0.14	22.95
2026-06-15	121	9.775	1.29
2026-06-15	124	7.394	1.55
2026-06-15	218	4	1.39
2026-06-15	211	2	1.15
2026-06-15	95	3.167	2.39
2026-06-15	35	1	1.35
2026-06-15	97	0.2	1.75
2026-06-15	81	4	1.25
2026-06-15	71	1	1.99
2026-06-15	209	1	1.19
2026-06-15	187	0.67	5.45
2026-06-15	213	1	2.85
2026-06-15	102	0.211	1.75
2026-06-15	61	1	1.89
2026-06-15	94	1.761	2.85
2026-06-15	153	1	1.99
2026-06-15	125	3	2.35
2026-06-15	46	0.27	3
2026-06-15	209	1	1.19
2026-06-15	77	1	2.35
2026-06-15	9	2	0.85
2026-06-15	114	0.716	4.5
2026-06-15	41	0.335	1.85
2026-06-15	214	1	2.79
2026-06-15	78	2	1.09
2026-06-15	50	1	3
2026-06-15	30	2	1.89
2026-06-15	41	4.27	1.85
2026-06-15	198	3.605	1.19
2026-06-15	198	2.429	1.19
2026-06-15	140	0.039	12.95
2026-06-15	194	0.945	2.75
2026-06-15	75	3	1.59
2026-06-15	66	2	1.59
2026-06-15	43	4.603	1.79
2026-06-15	101	3.853	3
2026-06-15	58	1.165	2.49
2026-06-15	17	1	1.69
2026-06-15	165	0.504	5
2026-06-15	93	4	3
2026-06-15	146	0.19	14.39
2026-06-15	78	4	1.09
2026-06-15	92	5.438	0.89
2026-06-15	154	1	1.99
2026-06-15	106	4.794	1.99
2026-06-15	68	1	1.99
2026-06-15	55	2	2.99
2026-06-15	248	0.007	10.95
2026-06-15	91	11.029	0.69
2026-06-15	83	2.18	2.39
2026-06-15	196	2	3.15
2026-06-15	187	1.095	5.45
2026-06-15	16	1.136	1.25
2026-06-15	190	1	3.15
2026-06-15	166	1	2.45
2026-06-15	38	2.884	1.89
2026-06-15	8	1	2.25
2026-06-15	185	2	1.99
2026-06-15	121	5.333	1.29
2026-06-15	130	3	1.89
2026-06-15	122	0.05	2.99
2026-06-15	124	0.69	1.55
2026-06-15	71	1	1.99
2026-06-15	136	0.208	12.95
2026-06-15	89	5.177	0.79
2026-06-15	195	1	2.25
2026-06-15	121	1.426	1.29
2026-06-15	21	1	0.99
2026-06-15	162	1	1.19
2026-06-15	27	1	2.59
2026-06-15	201	0.6	1.95
2026-06-15	57	1	1.35
2026-06-15	124	1.484	1.55
2026-06-15	137	0.332	18.75
2026-06-15	42	4.223	1.39
2026-06-15	69	5	1.25
2026-06-15	91	6.58	0.69
2026-06-15	95	0.858	2.39
2026-06-15	128	1	2.25
2026-06-15	117	0.448	2.5
2026-06-15	148	0.172	5.99
2026-06-15	44	3.52	1.75
2026-06-15	224	1	0.99
2026-06-15	197	4.711	2.25
2026-06-15	73	2	1.49
2026-06-15	79	4	1.55
2026-06-15	56	1	3.49
2026-06-15	98	0.891	2.3
2026-06-15	48	1	1.99
2026-06-15	142	0.292	6.95
2026-06-15	226	1	1.35
2026-06-15	101	0.47	3
2026-06-15	195	3	2.25
2026-06-15	134	0.184	14.75
2026-06-15	111	2.206	1.75
2026-06-15	112	1.683	2.59
2026-06-15	28	2	2.85
2026-06-15	12	2.591	2.25
2026-06-15	207	1	1.29
2026-06-15	85	1	1.49
2026-06-15	39	2.165	3.99
2026-06-15	87	3	1.39
2026-06-15	26	0.235	1.19
2026-06-15	52	5.929	0.99
2026-06-15	4	4	1.05
2026-06-15	23	1	1.25
2026-06-15	144	0.291	5.39
2026-06-15	189	2	3.15
2026-06-15	127	1	2.49
2026-06-15	114	0.624	4.5
2026-06-15	152	1	1.75
2026-06-15	38	2.148	1.89
2026-06-15	135	0.209	12.95
2026-06-15	109	0.413	2.59
2026-06-15	141	0.127	11.89
2026-06-15	121	7.891	1.29
2026-06-15	250	0.234	2.39
2026-06-15	135	0.121	12.95
2026-06-15	74	1	2.35
2026-06-15	103	1.078	2.19
2026-06-15	108	0.17	2.35
2026-06-15	193	1	2.5
2026-06-15	146	0.577	14.39
2026-06-15	59	0.078	4
2026-06-15	166	3	2.45
2026-06-15	216	1	2.79
2026-06-15	44	5.434	1.75
2026-06-15	193	3	2.5
2026-06-15	187	0.475	5.45
2026-06-16	68	1	1.99
2026-06-16	93	1	3
2026-06-16	4	4	1.05
2026-06-16	121	8.946	1.29
2026-06-16	167	1	1.59
2026-06-16	91	9.319	0.69
2026-06-16	28	1	2.85
2026-06-16	196	3	3.15
2026-06-16	109	0.44	2.59
2026-06-16	140	0.397	12.95
2026-06-16	28	2	2.85
2026-06-16	227	1	1.69
2026-06-16	99	1.147	2.99
2026-06-16	118	0.145	4
2026-06-16	87	3	1.39
2026-06-16	153	1	1.99
2026-06-16	3	1	1.45
2026-06-16	113	0.02	4.25
2026-06-16	103	1.142	2.19
2026-06-16	216	1	2.79
2026-06-16	66	2	1.59
2026-06-16	56	2	3.49
2026-06-16	138	1.575	4.59
2026-06-16	76	8	0.79
2026-06-16	78	5	1.09
2026-06-16	97	0.217	1.75
2026-06-16	96	0.956	2.5
2026-06-16	124	1.555	1.55
2026-06-16	166	4	2.45
2026-06-16	18	4.741	1.35
2026-06-16	154	1	1.99
2026-06-16	218	4	1.39
2026-06-16	114	2.833	4.5
2026-06-16	187	2.382	5.45
